idx,sentence1,sentence2,label
1157,"For the entire season, the average five-day forecast track error was 259 miles, Franklin said.","""The average track error for the five-day (forecast) is 323 nautical miles.",1.75
4449,Man arrested after police officer shot in Leeds,Navy panel urges ouster of officer who faked death,0.4000000059604645
4993,Queen pays tribute to Nelson Mandela,South Africa's rugby fraternity mourns Mandela,1.0
1771,The woman holding a black purse is smoking a cigarette.,A woman with a black bag is smoking a cigarette,4.800000190734863
3307,"Air Canada, the largest airline in Canada and No. 11 in the world, has been under court protection from creditors since April 1.","The No. 11 airline in the world, Air Canada has been under court protection from creditors since April 1.",4.25
3403,Cadbury Schweppes plc plans to cut 5500 jobs and shut factories after a 4.9 billion ($A11.9 billion) acquisition spree over the past three years inflated costs.,"Cadbury Schweppes has unveiled plans to slash 5,500 jobs and 20 percent of its factories over four years to cut costs brought about by an acquisition spree.",3.200000047683716
622,the man is catching a ball,A man is kicking a ball.,3.0
4204,'Million Muppet March' to defend Obama backing of PBS,Million Muppet March planned to defend U.S. backing for PBS,4.0
2667,The Commerce Commission would have been a significant hurdle for such a deal.,The New Zealand Commerce Commission had given Westpac no indication whether it would have approved its deal.,1.7999999523162842
1415,Long-haired black dog standing in grassy field.,A blue jay standing in a grassy field.,1.399999976158142
290,Blue and red plane in mid-air flight.,a blue and red airplane while in flight.,4.800000190734863
680,"It depends on what you want to do next, and where you want to do it.",I guess it depends on what you're going to do.,3.0
402,A skateboarder on a city street.,"A skateboarder in the air at a big, outdoor ramp.",2.5999999046325684
83,A baby rhino is walking around his pen with his mother.,A baby rhino is following an adult rhino.,3.4000000953674316
607,A little girl in a white blouse and blue pants frolics on the grass.,A woman in a green shirt and white pants golfs on the green.,1.7999999523162842
1843,A bulldog is running through a grassy park while people stand in the background.,A dog is running in a large body of water causing it to splash.,1.7999999523162842
3241,"Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday.","On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.",5.0
324,An old fashioned wooden sailing ship in the ocean.,An old fashioned wooden sailing ship is parked at the pier.,2.799999952316284
1147,Iraq searches Syria bound Iran plane: officials,Iraq searches Syrian-bound Iranian plane,4.199999809265137
1406,A red and gray train is going through a tunnel.,A red and gray train travels through a tunnel amongst the trees.,4.25
786,"They can be out of level by a bit, but flat is important.","Yes, although they can be a bit sour.",0.0
1869,A brown dog is running through green grass.,A brown dog is running though a river.,2.4000000953674316
678,"In addition to oil, make sure the grill is nice and hot before you start cooking.","I'd been using paper towels to oil the grill, and I just discovered that newspapers work a lot better.",1.600000023841858
113,A man shoots a basket.,A man is playing a guitar.,0.5
380,A man in a dress suit is riding a bike down the paved road.,A man is using a large pole to remove letters from a sign.,0.20000000298023224
1502,A brown dog digging a hole in front of a plant,A group of people walking on the side of a railroad track.,0.0
3650,blix stated that it is essential to increase efforts to eliminate nuclear arms and weapons of mass destruction.,blix was visiting new zealand and said that it is essential that greater efforts be made to eliminate nuclear arms and weapons of mass destruction.,3.4000000953674316
490,A man is running on a street.,A man plays the guitar.,0.800000011920929
507,Two men wearing traditional clothing is standing outside.,Three women wearing black vests and gray shirts are talking outside of a building.,2.0
5324,S Korea MPs to visit Kaesong complex,S. Korea demands talks with N. Korea on closed factory,1.399999976158142
1233,A red truck spins their tires while a black one leaves the frame.,Red truck spinning tires and emitting smoke from behind.,3.200000047683716
1760,A girl runs along a river bank with two black dogs.,A little boy is petting a tiger that is laying down.,0.20000000298023224
72,A person is slicing onions.,A person is peeling an onion.,2.5999999046325684
2804,"The epidemic began in November in the mainland's Guangdong province, but the People's Republic of China refused to report truthfully about its spread for four months.","The PRC epidemic began in Guandong province in November, but the Communist Party government refused to report truthfully about its spread for four months.",4.25
3936,Salvador Dali painting snatched from New York gallery,Salvador Dali painting snatched in NYC,4.599999904632568
950,Bolivia's army fought to stop columns of protesters from streaming into the food-starved capital on Wednesday as a popular uprising against the president spread.,"Bolivia's army fought to stop a column of dynamite-wielding miners from streaming into the besieged capital on Wednesday, leaving two dead as a popular uprising against the President spread.",2.799999952316284
2486,"""Fighting continued until midnight,"" western rebel commander Ousmane Coulibaly told Reuters by satellite phone on Sunday.","""They ransacked and burned the two villages completely,"" rebel commander Ousmane Coulibaly told Reuters by satellite phone from the bush.",2.799999952316284
4646,Italian Prime Minister Mario Monti Resigns,'Palestinian Prime Minister Fayyad resigns',1.399999976158142
702,How should I proceed about this?,So how should I do this?,4.0
1130,Suicide bomber kills 12 in Nigeria church,Suicide bomber kills 21 in NW Pakistan,0.75
2268,Obama is extreme and leftwing.,Obama is part of the extreme leftwing.,4.800000190734863
4029,Mali interim leader takes office,Mali's Interim President Sworn Into Office,4.199999809265137
1500,A black dog emerges from the water with a white ball in its mouth.,a black dog walking out of the water with a white ball in his mouth.,4.800000190734863
2920,"The 30-year bond US30YT=RR grew 1-3/32 for a yield of 4.30 percent, down from 4.35 percent late Wednesday.","At 11 a.m. (1500 GMT), the 10-year note US10YT=RR was up 11/32 for a yield of 3.36 percent from 3.40 percent Wednesday.",2.0
1937,Two black and white dogs are playing together outside.,Two children and a black dog are playing out in the snow.,1.0
946,An animal is walking.,A woman is applying eye makeup.,0.0
2437,I don't think Paul has a shot.,Paul doesn't have a shot.,3.5999999046325684
2634,"Under Kansas law, it is illegal for children under the age of 16 to have sexual relations.","In the opinion, Kline noted that it is illegal for children that young to have sexual relations.",2.75
2299,Bush gets zero credit for the budget under him.,"And, Obama gets zero credit for the budget under him.",1.7999999523162842
5446,Boston bombing suspect to appear in court,Boston bombing suspect buried,1.2000000476837158
1029,"Also in Mosul, rebel gunmen on Friday assassinated a Sunni Muslim tribal leader who backed the coalition.","Near a mosque in the northern town of Mosul, rebel gunmen also assassinated a Sunni Muslim tribal leader who backed the coalition.",4.599999904632568
776,All the same methods of analysis that are used with spoken languages apply successfully to signed languages.,One idea that's been going around at least since the 80s is that you can distinguish between Holds and Moves.,0.20000000298023224
954,A group of couples are dancing.,Men and women are dancing slowly.,3.3329999446868896
2930,"Two Kuwaitis and six Palestinians with Jordanian passports were among the suspects, the official said.","They include two Kuwaitis and six Palestinians with Jordanian passports, and the remainder are Iraqis and Saudis, the official said.",3.0
1143,"By Sunday night, the fires had blackened 277,000 acres, hundreds of miles apart.","Major fires had burned 264,000 acres by early last night.",2.75
1044,a woman with a big necklace.,A young woman with a black top and a necklace.,3.4000000953674316
823,A dog is looking around,A dog is watching a store counter.,1.600000023841858
1272,Taiwan's economy grows 2.27% in April-June quarter,China's economic growth rebounds to 7.8% in latest quarter,1.0
1217,A cat reclines on an office chair.,A ginger cat sitting on an office chair.,3.799999952316284
1468,Thai government says elections Feb. 2,Philippines government says peace talks with communists have failed,0.0
1334,A close-up of a brown horse's head.,A close-up of a yellow school bus.,0.0
1899,Two dogs playing in snow.,Two dogs play in the snow.,5.0
413,One white boy and one black boy stand with arms around each other.,"Two young boys, one white and one black, are standing with their arms around each other.",4.800000190734863
5428,Gunmen kill 15 Libyan soldiers,Gunmen kill 3 Lebanese troops near Syria,2.4000000953674316
2650,"Tuition at four-year private colleges averaged $19,710 this year, up 6 percent from 2002.","For the current academic year, tuition at public colleges averaged $4,694, up almost $600 from the year before.",1.5
